cust_index;cust_count;pattern_index;cdr_count;pattern_duration;profile_duration;pattern_marker;profile_marker;cust_imsi;cust_isdn;cust_imei;cust_operator;call_type;call_services;call_date;call_week_day;session_duration_secs;session_duration_hms;session_download;session_upload;corresp1_type;corresp1_isdn;corresp2_type;corresp2_isdn;network_mcc;network_mnc;network_msc;network_bts;network_lac;network_cellid;network_latitude;network_longitude
1;10;113;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/24 19:44:11;Monday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S116;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;114;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/01 17:52:07;Saturday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S121;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;115;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/10 21:51:09;Monday;0;00:00:00;;;FRAF2;060100S000;GSM;063300S125;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;116;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/21 12:03:43;Friday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S152;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;117;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/03 08:16:14;Monday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S147;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;118;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 20:50:24;Sunday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S160;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;119;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/27 14:53:29;Thursday;0;00:00:00;;;FRAF2;060100S000;GSM;063000S113;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;120;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/29 22:55:30;Saturday;0;00:00:00;;;FRAF2;060100S000;GSM;063300S156;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;121;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/22 12:11:53;Saturday;0;00:00:00;;;FRAF2;060100S002;GSM;060700S146;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;122;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/23 19:01:06;Sunday;0;00:00:00;;;FRAF2;060300S001;GSM;063300S156;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;123;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/11 13:48:56;Tuesday;0;00:00:00;;;FRAF2;060100S000;GSM;060800S158;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;124;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/08 12:51:04;Saturday;0;00:00:00;;;FRAF2;060300S001;GSM;063200S147;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;125;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/21 12:34:00;Friday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S122;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;126;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/05 11:31:06;Wednesday;0;00:00:00;;;FRAF2;060300S001;GSM;063200S107;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;127;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/15 06:01:46;Saturday;0;00:00:00;;;FRAF2;060100S000;GSM;063100S188;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;128;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/01 14:51:23;Saturday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S172;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;129;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/23 13:51:48;Sunday;0;00:00:00;;;FRAF2;060100S002;GSM;063300S195;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;130;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/07 14:02:55;Friday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S172;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;131;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/26 12:36:56;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S138;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;132;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/24 14:04:44;Monday;0;00:00:00;;;FRAF2;060300S001;GSM;063300S125;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;133;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/06 12:53:51;Thursday;0;00:00:00;;;FRAF2;060100S002;GSM;060700S136;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;134;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/27 07:46:47;Thursday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S192;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;135;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/03 09:20:34;Monday;0;00:00:00;;;FRAF2;060300S001;GSM;060700S136;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;136;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/07 22:32:48;Friday;0;00:00:00;;;FRAF2;060100S002;GSM;060700S130;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;137;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/12 23:48:13;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S151;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;138;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/06 20:51:45;Thursday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S140;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;139;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/11 09:53:14;Tuesday;0;00:00:00;;;FRAF2;060100S002;GSM;063300S129;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;140;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/18 12:02:23;Tuesday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S133;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;141;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/05 14:07:12;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S193;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;142;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/24 07:36:53;Monday;0;00:00:00;;;FRAF2;060100S000;GSM;063200S111;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;143;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/02 05:58:05;Sunday;0;00:00:00;;;FRAF2;060100S000;GSM;063300S171;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;144;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/01 20:33:54;Saturday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S118;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;145;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/10 09:16:36;Monday;0;00:00:00;;;FRAF2;060100S002;GSM;063000S142;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;146;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 23:15:44;Sunday;0;00:00:00;;;FRAF2;060100S002;GSM;063300S129;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;147;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/19 11:11:19;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S189;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;148;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/27 20:38:41;Thursday;0;00:00:00;;;FRAF2;060100S002;GSM;060700S149;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;149;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/20 14:27:30;Thursday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S193;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;150;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/01 19:25:13;Saturday;0;00:00:00;;;FRAF2;060100S000;GSM;063700S154;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;151;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/21 18:54:52;Friday;0;00:00:00;;;FRAF2;060100S000;GSM;063700S104;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;152;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/27 15:37:53;Thursday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S132;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;153;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/23 19:47:56;Sunday;0;00:00:00;;;FRAF2;060100S000;GSM;063700S153;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;154;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/08 12:34:08;Saturday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S173;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;155;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 17:27:34;Sunday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S121;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;156;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/04 10:32:29;Tuesday;0;00:00:00;;;FRAF2;060100S000;GSM;063200S147;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;157;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/19 19:17:44;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S147;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;158;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/21 21:37:02;Friday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S109;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;159;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/03 08:28:26;Monday;0;00:00:00;;;FRAF2;060100S002;GSM;063300S125;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;160;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/13 16:03:06;Thursday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S181;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;161;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 22:18:30;Sunday;0;00:00:00;;;FRAF2;060100S000;GSM;063000S143;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;162;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/25 06:41:18;Tuesday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S181;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;163;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/03 15:23:13;Monday;0;00:00:00;;;FRAF2;060300S001;GSM;060800S122;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;164;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/15 04:47:45;Saturday;0;00:00:00;;;FRAF2;060300S001;GSM;063300S168;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;165;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/18 17:22:43;Tuesday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S124;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;166;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/17 16:16:02;Monday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S121;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;167;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/06 13:04:27;Thursday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S164;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;168;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/18 10:28:49;Tuesday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S176;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;169;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/24 22:15:25;Monday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S132;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;170;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/30 21:51:27;Sunday;0;00:00:00;;;FRAF2;060100S000;GSM;063100S188;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;171;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/02 17:34:26;Sunday;0;00:00:00;;;FRAF2;060100S002;GSM;060700S157;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;172;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/02 13:49:40;Sunday;0;00:00:00;;;FRAF2;060100S000;GSM;060800S112;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;173;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 15:26:18;Sunday;0;00:00:00;;;FRAF2;060300S001;GSM;063700S114;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;174;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/19 09:43:20;Wednesday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S132;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;175;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/03 12:45:45;Monday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S118;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;176;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/22 06:40:37;Saturday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S177;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;177;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/04 13:16:39;Tuesday;0;00:00:00;;;FRAF2;060100S002;GSM;063700S145;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;178;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/06 10:02:51;Thursday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S131;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;179;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/24 15:50:25;Monday;0;00:00:00;;;FRAF2;060100S000;GSM;063100S192;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;180;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/14 07:23:09;Friday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S140;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;181;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/10 15:27:42;Monday;0;00:00:00;;;FRAF2;060300S001;GSM;063000S127;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;182;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/12 16:57:08;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;063700S106;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;183;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/23 23:21:35;Sunday;0;00:00:00;;;FRAF2;060100S002;GSM;060800S112;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;184;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/06 16:03:07;Thursday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S150;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;185;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/05 15:03:55;Wednesday;0;00:00:00;;;FRAF2;060300S001;GSM;063200S116;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;186;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 20:22:10;Sunday;0;00:00:00;;;FRAF2;060300S001;GSM;063300S125;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;187;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/01 15:28:18;Saturday;0;00:00:00;;;FRAF2;060300S001;GSM;063000S102;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;188;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/11 11:03:34;Tuesday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S192;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;189;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/11 10:27:04;Tuesday;0;00:00:00;;;FRAF2;060100S000;GSM;063000S123;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;190;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/16 12:58:50;Sunday;0;00:00:00;;;FRAF2;060300S001;GSM;060800S182;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;191;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/15 09:38:57;Saturday;0;00:00:00;;;FRAF2;060100S000;GSM;060800S197;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;192;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/11 13:55:14;Tuesday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S136;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;193;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/07 16:49:47;Friday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S128;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;194;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/05 01:49:48;Wednesday;0;00:00:00;;;FRAF2;060100S002;GSM;063300S141;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;195;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/17 11:23:21;Monday;0;00:00:00;;;FRAF2;060100S000;GSM;063200S190;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;196;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/14 13:19:49;Friday;0;00:00:00;;;FRAF2;060300S001;GSM;063100S138;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;197;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/26 14:09:21;Wednesday;0;00:00:00;;;FRAF2;060100S000;GSM;060800S152;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;198;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/28 20:59:19;Friday;0;00:00:00;;;FRAF2;060300S001;GSM;060700S136;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;199;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/27 11:49:50;Thursday;0;00:00:00;;;FRAF2;060100S000;GSM;060700S160;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;200;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/29 18:38:24;Saturday;0;00:00:00;;;FRAF2;060100S002;GSM;063200S174;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;201;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/07 20:29:54;Friday;0;00:00:00;;;FRAF2;060100S000;GSM;063700S163;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;202;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/22 05:54:46;Saturday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S180;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;203;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/18 23:06:09;Tuesday;0;00:00:00;;;FRAF2;060100S000;GSM;060800S110;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;204;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/18 12:29:50;Tuesday;0;00:00:00;;;FRAF2;060100S002;GSM;063100S151;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;205;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/14 19:09:24;Friday;0;00:00:00;;;FRAF2;060100S000;GSM;063200S187;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;206;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/18 20:34:59;Tuesday;0;00:00:00;;;FRAF2;060300S001;GSM;060800S109;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;207;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/03 12:46:39;Monday;0;00:00:00;;;FRAF2;060300S001;GSM;060800S158;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
1;10;208;900;0;216287;SMS Sent in Community;15/15 120min;100000000000100;063000S099;35072500000000;FRAF2;SMS-MO;SMS;2016/10/01 13:37:36;Saturday;0;00:00:00;;;FRAF2;060100S002;GSM;063300S125;260;01;MSC3;BTSC9;13701;20610;7.139403;43.648078
